::1 - - [25/Jun/2022:21:50:24 +0000] "POST /api/login HTTP/1.1" 401 46 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"
::1 - - [25/Jun/2022:21:50:30 +0000] "POST /api/login HTTP/1.1" 200 319 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"
::1 - - [25/Jun/2022:21:51:34 +0000] "GET /api/users/verify HTTP/1.1" 200 37 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"
::1 - - [25/Jun/2022:21:51:34 +0000] "GET /api/users/verify HTTP/1.1" 200 37 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"
::1 - - [25/Jun/2022:21:51:51 +0000] "GET /api/users/d4bf2046-7a50-4f61-bc54-df8ac0e40afc/customers/ HTTP/1.1" 404 196 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"
::1 - - [25/Jun/2022:21:51:51 +0000] "GET /api/users/d4bf2046-7a50-4f61-bc54-df8ac0e40afc/customers/ HTTP/1.1" 404 196 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"
::1 - - [25/Jun/2022:21:51:51 +0000] "GET /api/users/verify HTTP/1.1" 200 37 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"
::1 - - [25/Jun/2022:21:52:03 +0000] "GET /api/users/undefined/customers/ HTTP/1.1" 404 169 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"
::1 - - [25/Jun/2022:21:52:03 +0000] "GET /api/users/verify HTTP/1.1" 401 42 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"
::1 - - [25/Jun/2022:21:52:03 +0000] "GET /api/users/verify HTTP/1.1" 401 42 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"
